user_id,item_id,rating,timestamp
42,55,5,1758341261
42,12,4,1737038975
42,28,3,1756519399
42,43,2,1740232066
42,33,3,1764992426
42,27,3,1710324210
42,40,2,1748469365
42,45,5,1733782566
42,3,4,1733096758
42,37,3,1783890601
42,53,2,1766545476
42,30,2,1779699345
42,44,2,1782767884
42,26,3,1726246038
42,11,3,1761453148
43,26,2,1780961645
43,22,1,1793320552
43,54,2,1726957830
43,40,3,1764291599
43,25,2,1742168966
43,52,1,1723842070
43,59,4,1753450811
43,29,4,1742833932
43,58,2,1739117508
43,28,3,1793275652
43,42,2,1784946730
43,39,2,1765901885
43,9,4,1777293208
43,20,3,1732537638
43,21,3,1743739710
44,26,3,1748255231
44,24,3,1794171759
44,8,4,1772062301
44,37,2,1779701163
44,13,2,1785655118
44,38,3,1711406082
44,35,2,1714679315
44,12,2,1733316996
44,44,2,1788261798
44,50,4,1789213703
44,36,3,1747648477
44,2,2,1722325574
44,47,3,1786838849
44,30,3,1782232236
44,46,3,1705945401
44,14,4,1775594147
44,29,1,1786574622
44,19,2,1790928738
44,5,2,1786804457
44,27,2,1753635785
44,32,2,1744506155
44,9,2,1757774765
44,20,3,1714219637
44,16,2,1701415698
44,17,3,1713234748
44,10,2,1734727276
44,28,1,1729796480
44,25,2,1768541804
44,42,2,1769631857
44,15,2,1774892608
44,55,3,1777915846
44,57,5,1792296754
44,43,3,1777206788
44,56,4,1729666377
44,18,5,1759831384
44,51,3,1750213478
44,23,2,1752497139
44,45,3,1762151291
44,60,2,1791208393
44,49,2,1778999206
45,31,3,1764817230
45,7,3,1746748074
45,19,5,1763909453
45,27,3,1713102741
45,6,5,1758809636
45,8,3,1793517982
45,54,1,1760726434
45,47,1,1742803305
45,10,3,1709015987
45,23,1,1740300763
45,20,4,1705997257
45,22,2,1715446483
45,30,1,1703031322
45,14,4,1746047142
45,34,4,1786969050
46,60,2,1703918120
46,48,1,1782424037
46,16,2,1726484437
46,34,3,1760340936
46,12,3,1779484162
46,36,4,1757653606
46,11,4,1752188655
46,22,3,1700597274
46,55,2,1794588013
46,28,2,1728829445
46,30,3,1727619925
46,15,4,1737358810
46,26,2,1794457033
46,41,2,1708397164
46,56,2,1777490324
46,46,2,1713656928
46,47,2,1772060023
46,43,4,1725093324
46,51,3,1749095909
46,59,1,1743752954
47,43,3,1715819123
47,56,2,1732020689
47,32,2,1740987410
47,34,3,1715696616
47,41,2,1724567819
47,21,4,1750104292
47,39,3,1793071477
47,25,2,1718972822
47,40,4,1768561753
47,26,2,1752138657
47,38,3,1756135102
47,8,3,1780050918
47,23,3,1718504235
47,48,3,1777149161
47,30,2,1751500679
47,52,2,1756779304
47,12,3,1724931439
47,20,2,1765319770
47,45,5,1785295586
47,50,2,1772125824
47,6,3,1793070991
47,9,3,1786605343
47,55,1,1723251181
48,12,2,1759572772
48,21,3,1765592138
48,54,3,1722448383
48,29,3,1711095863
48,40,3,1775886408
48,4,3,1704142053
48,23,3,1729598969
48,1,3,1739203644
48,32,2,1704388260
48,9,3,1736890134
48,13,3,1730177972
48,25,2,1772156607
48,36,4,1738744673
48,33,3,1722576626
48,42,4,1761380637
48,52,3,1775920319
48,27,4,1766479831
48,45,3,1773782999
48,44,5,1768559218
49,50,2,1758930964
49,35,3,1715755285
49,53,3,1731802361
49,24,3,1728169370
49,59,3,1778909809
49,58,4,1792493944
49,49,2,1747060874
49,3,2,1781907952
49,54,2,1784929036
49,47,2,1757467610
49,29,5,1722277675
49,56,2,1782698414
49,14,2,1718687800
49,28,4,1727732020
49,7,4,1727775381
49,42,3,1707966873
49,16,5,1776514083
49,20,3,1747085656
49,55,2,1771441519
49,60,3,1737726592
49,17,2,1780108882
49,23,4,1772312290
49,6,4,1722599227
50,37,4,1777500742
50,18,4,1784879557
50,55,3,1736066605
50,33,3,1784263610
50,44,1,1755596350
50,53,3,1750354777
50,7,2,1760665302
50,9,2,1710135622
50,49,3,1785044078
50,51,3,1712494970
50,27,2,1754069715
50,4,4,1769204468
50,59,5,1737342819
50,42,3,1793241540
50,58,4,1749535894
50,45,4,1761028216
50,46,2,1765504221
50,16,3,1743928023
50,10,3,1778108751
50,21,3,1700331931
50,43,3,1712501261
50,26,2,1761532017
50,32,2,1785206855
50,47,2,1789139874
51,35,2,1711062296
51,26,3,1749908025
51,14,3,1789188862
51,28,5,1787095388
51,53,3,1722216400
51,58,3,1706950770
51,32,3,1753196064
51,18,5,1783967184
51,21,2,1741004756
51,19,2,1793877431
51,22,2,1731426254
51,36,2,1757610401
51,37,4,1787977738
51,9,4,1712240547
51,48,3,1794448752
51,54,2,1712775337
51,50,2,1700145801
51,4,3,1728644905
51,3,2,1763995913
51,7,4,1710460758
51,30,2,1717810664
51,2,4,1779682313
51,8,4,1730358823
51,11,1,1769718627
51,29,1,1791265736
51,40,1,1759735865
51,1,3,1701246473
51,57,3,1701082139
51,13,4,1793361463
51,23,2,1746113741
51,60,4,1716185823
51,5,5,1756682016
51,52,4,1793151264
51,10,4,1717740248
51,6,5,1764115841
51,47,4,1709506414
51,42,4,1730728728
51,33,4,1751414775
51,12,2,1711989814
51,25,2,1713747542
52,20,2,1788369672
52,9,4,1740486688
52,25,2,1727574457
52,50,3,1769491111
52,53,3,1781460345
52,49,2,1768386961
52,59,3,1725319707
52,42,3,1752579931
52,44,2,1739666982
52,10,2,1786727439
52,5,1,1707324144
52,34,2,1732123815
52,37,4,1766422705
52,1,3,1751792685
52,40,3,1715132198
52,56,2,1732357445
52,11,5,1767052833
52,29,3,1785641960
52,23,3,1779715904
52,14,2,1709531069
52,51,2,1770905413
52,27,2,1701619606
52,43,3,1748465780
52,41,5,1742476240
52,6,3,1717714442
52,7,2,1751920550
52,54,2,1776286724
52,8,2,1756487347
52,58,1,1749044830
52,12,3,1773330690
52,48,2,1791662930
52,52,3,1723188838
52,26,3,1763218512
52,57,3,1709796799
52,33,2,1702240013
52,55,2,1778834594
52,21,2,1709064068
52,3,2,1701851322
52,28,4,1735189912
52,18,4,1728956527
52,60,3,1705345470
52,46,3,1708115992
52,47,3,1753415303
53,50,3,1715567455
53,27,3,1760850538
53,28,3,1782181084
53,45,5,1781716102
53,26,2,1707385816
53,6,2,1741512209
53,41,3,1789399687
53,35,2,1788322292
53,53,2,1723574794
53,40,3,1716031369
53,10,3,1701699863
53,18,3,1718416255
53,55,3,1794153684
53,20,2,1701523452
53,48,4,1721989243
53,33,2,1766627415
53,14,3,1746533974
53,60,3,1770196591
53,52,3,1769420474
53,21,2,1734795538
53,56,4,1722409388
53,38,3,1749911470
53,5,1,1717036337
53,47,2,1736072958
53,58,3,1715845304
53,16,2,1703940129
53,4,4,1744964418
53,42,1,1757622968
53,46,4,1736504617
53,30,2,1770310522
53,44,1,1708572753
54,5,3,1730133935
54,32,2,1743191535
54,30,2,1733321320
54,33,3,1755869014
54,24,3,1742940967
54,4,3,1736407626
54,59,2,1710453825
54,37,4,1776710258
54,11,3,1750037465
54,56,3,1716025721
54,52,2,1767382794
54,17,2,1790372247
54,7,4,1707069536
54,53,2,1724071191
54,44,1,1729955391
54,8,3,1769226031
54,15,3,1706164431
54,57,1,1753811222
54,1,3,1709251149
54,3,3,1762423883
54,42,4,1737890586
54,16,4,1741701149
54,41,2,1743929586
54,31,2,1711594468
54,51,3,1774234670
54,25,2,1761303434
54,10,3,1701069604
54,12,2,1749515518
54,38,2,1726933626
54,18,2,1739137230
54,26,4,1775672859
54,23,3,1740790016
54,36,4,1783579731
54,21,3,1732559072
54,14,3,1762267186
55,50,3,1711395409
55,13,2,1777949714
55,47,2,1712828128
55,35,5,1767837366
55,49,3,1717919925
55,51,2,1785525640
55,16,3,1752928934
55,10,5,1710043577
55,1,2,1779442904
55,27,1,1776211608
55,2,4,1708359464
55,15,2,1758382413
55,57,4,1788911718
55,23,3,1717543369
55,41,2,1731778964
55,45,3,1739148093
55,52,2,1735029610
55,22,3,1742279780
55,44,4,1752741214
55,25,2,1794049798
55,20,3,1743788744
55,7,4,1742688984
55,14,2,1760768130
55,34,2,1736501299
55,54,2,1731354768
55,55,3,1710024377
55,32,4,1727207628
55,4,2,1718268622
55,53,2,1778478184
55,58,3,1714626086
55,9,2,1720858851
55,3,3,1714181143
55,60,2,1722062036
55,8,3,1760339827
55,17,2,1762552858
55,38,3,1742148834
55,31,3,1754561191
55,12,4,1716205010
55,56,3,1771930575
56,20,4,1774618850
56,30,3,1773835976
56,17,2,1733534652
56,55,4,1712713811
56,8,2,1762014395
56,6,3,1713677772
56,11,3,1718762704
56,52,2,1716301180
56,44,3,1701604831
56,60,3,1708277097
56,46,4,1729835008
56,45,1,1717544302
56,39,2,1726592965
56,3,5,1753765180
56,14,2,1749961172
56,21,2,1792111648
56,10,2,1784597104
56,57,3,1786528158
56,16,3,1711279580
56,23,4,1778158177
56,26,2,1778667527
56,33,3,1734738319
56,4,2,1710064609
56,51,4,1702925970
56,58,2,1708653290
56,12,5,1726541600
56,2,3,1786702893
56,40,3,1759516344
56,29,3,1717286109
57,52,4,1733440045
57,22,2,1784658420
57,8,3,1772968364
57,3,3,1702621269
57,30,3,1751338023
57,4,3,1748199211
57,11,3,1764382155
57,37,3,1773083942
57,28,3,1765052579
57,47,2,1746175477
57,26,3,1775920407
57,32,2,1767430081
57,2,3,1743165014
57,25,1,1752127652
57,44,2,1736297263
57,60,4,1724134478
57,12,2,1703498112
57,23,2,1742799022
57,14,3,1780143600
57,46,3,1729396392
57,18,3,1703933043
57,40,3,1737706144
57,29,3,1707863981
57,10,3,1763308406
57,57,4,1771059199
57,16,2,1747973830
57,19,3,1778381665
57,49,4,1731240803
57,27,2,1721424479
57,38,2,1713439803
57,39,3,1733266810
57,35,2,1788162850
57,48,1,1732366980
57,36,3,1735772648
57,9,2,1771630600
57,13,2,1707503932
57,5,3,1729448924
57,42,3,1777268086
57,7,3,1752133188
57,21,3,1747621071
57,17,3,1723315234
58,52,2,1770658723
58,48,3,1764154596
58,45,3,1700091737
58,23,2,1744524582
58,38,3,1782427773
58,2,3,1727040091
58,46,4,1717514010
58,58,3,1745735904
58,57,4,1723818260
58,37,2,1743431355
58,51,2,1707993466
58,10,4,1702941099
58,50,2,1719825571
58,13,4,1778733350
58,32,1,1794582741
58,35,2,1719012298
58,20,4,1714887509
58,12,3,1770638102
58,54,4,1748974686
58,3,4,1709735027
58,6,2,1750142505
58,4,2,1794561490
58,15,3,1788870866
58,56,2,1753095937
58,55,4,1778653825
59,9,4,1794221978
59,11,3,1776884584
59,47,3,1752559853
59,28,3,1776166246
59,51,1,1704346338
59,41,4,1724438599
59,32,2,1780851238
59,42,2,1742710350
59,21,3,1782058189
59,12,3,1729648058
59,46,4,1785851936
59,36,3,1775906869
59,45,5,1713973438
59,40,3,1766596831
59,23,4,1718876833
59,15,3,1744448673
59,43,2,1710443030
59,38,1,1731943272
59,56,4,1746548066
59,25,2,1742885071
59,20,4,1722533467
59,19,2,1785387542
59,60,4,1711908603
59,53,3,1789929175
59,1,2,1785778910
60,17,4,1722325567
60,14,2,1755568711
60,16,3,1766180344
60,45,2,1750829941
60,5,1,1747141449
60,23,2,1773286096
60,60,4,1750378298
60,51,2,1713613510
60,7,2,1764355957
60,47,1,1777585294
60,1,2,1787371655
60,4,1,1792229108
60,25,3,1730277201
60,29,4,1721831387
60,27,1,1760570772
61,19,3,1782362000
61,2,2,1764791834
61,21,3,1794557013
61,17,3,1704159837
61,7,1,1757891237
61,5,2,1787729428
61,22,2,1722145548
61,11,3,1781512791
61,25,3,1758277389
61,53,2,1721086112
61,47,2,1707188130
61,55,2,1713590593
61,36,3,1744438762
61,6,2,1727588517
61,54,4,1725499255
61,39,2,1754932613
62,17,2,1753347164
62,43,3,1763209094
62,19,2,1765645462
62,20,1,1788723294
62,16,3,1735568288
62,7,3,1712232184
62,4,3,1786149847
62,26,3,1773031359
62,37,3,1752013009
62,36,4,1724814337
62,32,4,1749797531
62,10,3,1751196706
62,54,2,1749580252
62,24,4,1725042738
62,1,2,1759830944
62,28,3,1705988382
62,6,4,1735338986
62,58,2,1759020960
62,41,2,1762419022
62,39,2,1735353058
62,31,4,1730365724
62,13,2,1736045780
62,55,3,1775731895
62,2,3,1708273096
62,14,4,1720284415
62,11,3,1793478748
62,59,2,1789586100
62,44,2,1712979206
62,40,3,1711503440
62,45,3,1789676390
62,48,4,1746142898
62,49,4,1772672055
63,36,2,1716143959
63,4,3,1760269093
63,54,2,1723203422
63,25,2,1722436477
63,53,2,1728439415
63,34,2,1725867257
63,27,2,1716936398
63,35,1,1705727862
63,44,2,1756824417
63,31,4,1710518444
63,37,3,1791687548
63,16,3,1758437492
63,51,3,1727101146
63,20,3,1784184877
63,6,3,1719847882
63,26,3,1779865944
63,3,2,1734612921
63,33,5,1742916049
63,50,2,1708994192
63,55,3,1711680625
63,42,3,1752089786
63,10,3,1774673939
64,18,3,1744492381
64,34,2,1792679187
64,30,3,1731887353
64,56,3,1706615722
64,1,2,1763782705
64,51,3,1736048781
64,45,3,1749988144
64,40,1,1702715612
64,38,5,1745347617
64,59,1,1740675347
64,27,3,1741734908
64,8,3,1737627490
64,50,2,1765984013
64,10,2,1793440079
64,47,2,1791919283
64,37,4,1713182514
64,52,2,1730595926
64,44,3,1718036919
64,7,3,1740329802
64,42,5,1759473299
64,54,2,1743066216
64,41,2,1736160937
64,19,3,1755938288
64,35,2,1781198924
64,23,3,1786644900
64,48,4,1711983878
64,17,2,1725224301
64,25,2,1759286198
64,32,2,1728372352
64,43,4,1754649480
64,20,2,1765023164
64,16,3,1769323646
64,2,2,1750185378
64,6,4,1707543817
64,9,4,1769158328
64,13,2,1721336920
64,5,2,1708806960
64,58,2,1741758234
64,36,2,1768020910
64,33,2,1754141437
64,28,4,1718206610
64,21,4,1770368504
65,54,3,1736115786
65,13,3,1787454571
65,60,3,1754963125
65,4,2,1768891441
65,16,3,1702691381
65,3,5,1791563298
65,30,2,1701194267
65,57,3,1763632249
65,24,1,1717758896
65,46,3,1786888739
65,59,4,1723246598
65,18,3,1780683906
65,52,4,1701135982
65,58,4,1730033905
65,33,3,1733875271
65,26,3,1781650533
65,41,1,1740998106
65,8,2,1786267144
65,2,2,1736960684
65,56,2,1756882385
65,48,4,1750529679
65,32,2,1746802956
65,29,2,1761605671
65,12,3,1733822694
65,31,2,1729287523
65,23,3,1762639147
65,35,5,1740553227
65,11,2,1790891729
65,17,1,1769878835
65,40,2,1783698993
65,27,3,1753304911
65,34,5,1778448538
65,55,3,1713732098
65,10,3,1700986174
65,1,2,1768654208
65,50,2,1788899843
65,42,4,1750228268
65,6,1,1775357498
65,19,4,1786884788
65,7,4,1779694801
65,43,3,1781745321
65,20,5,1737940248
65,21,4,1740060760
66,18,3,1754304344
66,41,4,1752113377
66,21,3,1704740436
66,56,3,1778252116
66,60,2,1776778235
66,17,3,1725489981
66,42,4,1746059101
66,46,3,1729845082
66,54,2,1792116057
66,20,1,1771757508
66,13,3,1785672999
66,10,2,1763852097
66,34,2,1790176660
66,16,3,1748116670
66,4,3,1768090647
66,39,1,1740291467
66,26,5,1722815223
66,43,3,1788263548
66,58,4,1774926784
66,9,2,1724311643
66,2,4,1739431028
66,32,3,1713100061
66,19,3,1763187139
66,55,3,1717172371
66,27,4,1734715663
67,12,4,1765441993
67,44,2,1744644768
67,58,2,1784695784
67,22,3,1723732951
67,42,3,1742065724
67,6,2,1785161010
67,15,4,1707786452
67,23,4,1700632635
67,54,2,1760673557
67,48,2,1736712288
67,20,3,1728102825
67,27,3,1722629881
67,57,2,1777346846
67,24,4,1721264801
67,17,2,1765709924
67,38,3,1711816709
67,19,4,1717368573
67,30,4,1782474074
67,8,3,1758211760
67,31,4,1785025258
67,4,3,1757634397
67,45,3,1754142556
67,39,2,1757582820
67,5,3,1764075580
67,41,4,1751447859
67,13,3,1700626681
67,33,5,1705063406
67,56,3,1771643088
67,25,3,1726764927
67,46,3,1750076822
67,10,2,1701889398
67,14,3,1743246714
67,2,2,1771274148
67,37,2,1725578773
67,49,3,1702404661
67,7,2,1790831598
67,11,3,1700553491
67,29,2,1784112495
67,59,1,1733396474
67,52,4,1730368869
67,26,2,1793083315
67,47,2,1746217844
67,55,3,1741888314
67,3,4,1717304799
68,20,1,1705014834
68,11,2,1750357475
68,5,2,1785942441
68,53,2,1734331441
68,3,4,1771770706
68,60,2,1783635734
68,19,4,1706521231
68,30,2,1779715138
68,47,3,1706437132
68,34,2,1788848098
68,39,4,1714510741
68,51,3,1787720360
68,22,3,1702649695
68,28,3,1706473999
68,44,1,1792576644
68,9,3,1715541047
68,48,4,1755938669
68,32,5,1759634854
68,23,3,1751036796
68,13,2,1716588648
68,59,3,1773454998
68,26,2,1733921959
68,2,4,1763672398
68,15,3,1794203157
68,37,3,1720552371
68,45,4,1727581060
68,14,4,1793307094
68,38,3,1792038468
68,40,2,1784598956
68,4,1,1701248835
68,12,2,1740415166
68,42,2,1756488410
68,21,2,1788807116
69,40,3,1739641367
69,39,2,1721524980
69,45,4,1705288944
69,9,2,1773569939
69,27,2,1766619601
69,54,2,1727876214
69,7,3,1792369165
69,33,3,1764513622
69,47,2,1744372866
69,60,2,1731474764
69,8,2,1700367488
69,19,3,1701711195
69,50,2,1790145073
69,55,2,1711945758
69,32,3,1714821786
69,13,4,1777061479
69,59,3,1789794603
69,58,3,1766317520
69,17,4,1720017834
69,34,3,1712090691
69,43,4,1768679929
69,23,3,1710072800
69,56,2,1713594977
70,19,1,1753791447
70,17,4,1753720675
70,30,3,1761275585
70,4,3,1736484819
70,7,4,1751769856
70,53,3,1792597136
70,12,2,1764188958
70,3,4,1756604960
70,60,2,1787086700
70,24,2,1722384662
70,44,3,1715174194
70,21,3,1717785402
70,28,2,1793438338
70,8,2,1707871385
70,56,2,1721393688
70,55,4,1713920137
70,1,1,1755838294
70,9,1,1779289163
70,42,2,1764783521
70,11,3,1776362294
70,22,3,1791052385
70,23,2,1758809216
70,29,3,1724328380
70,18,3,1782050405
70,6,3,1750969286
70,51,4,1748130331
70,40,3,1782055138
70,54,2,1703867648
70,47,3,1791867220
71,32,2,1729891163
71,8,3,1773886264
71,57,2,1786344588
71,27,1,1750819877
71,29,4,1754126921
71,3,3,1731541166
71,5,2,1710580463
71,17,2,1761618633
71,42,4,1759618021
71,21,3,1776911446
71,1,4,1760142774
71,46,2,1711813825
71,44,5,1766901651
71,34,3,1760004467
71,37,3,1742421060
71,49,2,1715932563
71,15,2,1766756320
71,43,2,1787694240
71,22,2,1702384932
71,47,3,1713776553
71,41,3,1754148754
71,7,2,1755343143
71,28,2,1704809280
71,16,1,1774776858
71,31,2,1773698792
71,23,4,1700022778
71,25,3,1712199793
71,10,2,1781094790
71,4,2,1783089652
71,50,2,1785568918
71,51,3,1740882445
71,6,2,1768227936
71,53,4,1775475000
71,45,3,1727763104
71,58,3,1787858385
71,56,3,1790123764
71,55,2,1761231190
71,26,3,1745748676
71,11,4,1748767001
71,59,2,1707284695
71,52,3,1729919562
71,9,4,1760996586
71,2,3,1744556611
71,38,3,1775182173
72,24,1,1755629268
72,46,4,1706241172
72,29,5,1784992096
72,8,3,1790213341
72,7,4,1779028889
72,49,2,1716538199
72,43,3,1760465703
72,15,1,1761389561
72,1,3,1788376561
72,22,2,1779096676
72,23,1,1767672253
72,41,2,1718070539
72,19,4,1766951647
72,36,5,1700582186
72,34,3,1771184297
72,60,2,1706519170
72,56,2,1774252780
72,3,2,1758090825
72,11,2,1778533572
72,32,3,1764818030
72,9,3,1768227286
72,27,2,1723783708
72,44,4,1792854201
72,17,3,1777652255
72,13,3,1723306944
72,47,4,1717231111
72,57,2,1713898777
72,26,2,1751996696
72,14,3,1788251083
72,53,2,1780603922
72,39,3,1781357521
72,33,3,1743197138
72,38,2,1767660514
72,50,2,1751628545
72,42,4,1756192230
72,4,3,1781737749
73,22,5,1715489430
73,19,3,1747276557
73,29,4,1775467972
73,52,4,1764474159
73,9,2,1778222933
73,56,4,1776589761
73,27,2,1789544328
73,39,2,1756032939
73,45,5,1790495428
73,48,1,1771659221
73,33,5,1738376603
73,20,3,1756691738
73,57,2,1701714029
73,36,2,1770159631
73,21,3,1714290224
73,47,1,1703391969
73,41,4,1751119548
73,14,5,1719505421
73,13,3,1707122263
73,43,3,1789959993
73,40,2,1707597364
73,59,5,1726830448
73,23,4,1735833216
73,55,3,1721600382
73,12,4,1738468887
73,50,5,1791723097
73,46,4,1733629729
74,51,3,1786923747
74,19,1,1749357377
74,14,2,1778971743
74,49,3,1773365441
74,35,5,1780985229
74,3,4,1726369633
74,23,2,1725970823
74,53,4,1739483865
74,29,2,1760238919
74,7,3,1723813700
74,40,3,1791624920
74,44,2,1709995059
74,48,2,1725095571
74,36,3,1723326387
74,15,2,1768967357
74,42,2,1716019397
74,47,4,1750626689
74,25,2,1705453834
74,16,2,1757513345
74,33,3,1737461811
74,59,4,1774705402
74,4,2,1735465638
74,43,2,1717457234
74,38,5,1721599504
74,27,3,1778381281
74,21,3,1734227688
74,39,1,1700757677
74,1,3,1744367386
74,17,2,1762589932
74,60,3,1720777669
74,20,1,1705360735
74,28,3,1720629718
74,37,3,1743302669
74,46,3,1780111922
74,8,4,1706825701
74,56,3,1783935292
74,54,2,1782625597
75,36,4,1732258945
75,23,4,1786203262
75,5,3,1782369566
75,51,4,1783366885
75,46,1,1732725927
75,21,4,1705352233
75,34,2,1791610492
75,15,3,1743075436
75,12,3,1751186964
75,54,4,1715216804
75,58,3,1751791391
75,33,4,1734439001
75,11,3,1772509424
75,27,1,1737960665
75,35,2,1703315946
75,56,3,1769372824
75,26,3,1750326016
75,6,3,1769029393
75,59,3,1768281335
75,53,1,1759801634
75,14,4,1765337822
75,22,3,1705885670
75,39,3,1739786693
75,24,3,1787446634
75,19,3,1725838575
75,40,3,1742991650
75,57,3,1768973779
75,31,2,1711052218
75,1,3,1712879054
75,4,2,1722467350
75,38,2,1772205759
75,52,3,1771565674
75,41,3,1700983894
76,50,2,1702267067
76,14,2,1752278055
76,56,2,1790368626
76,44,2,1715878730
76,28,4,1771784254
76,54,2,1700791740
76,7,4,1786090303
76,59,4,1782993446
76,35,1,1708487605
76,45,4,1778598977
76,48,3,1706109168
76,58,3,1794070793
76,42,2,1709742790
76,5,4,1748009699
76,57,4,1767489633
76,10,2,1714245271
76,2,3,1738901209
76,30,3,1792057075
76,22,5,1740446607
76,3,4,1781411889
76,6,4,1711610534
76,47,3,1737784631
76,4,2,1758743898
76,12,3,1751192463
76,17,4,1753031203
76,39,3,1788680762
76,15,4,1704136476
76,36,3,1763617549
76,27,4,1720981381
76,13,4,1771600831
76,34,2,1729509878
76,21,3,1718304809
76,31,4,1752478133
76,53,5,1773245898
76,11,4,1739591339
77,59,4,1790152068
77,51,4,1709041276
77,56,4,1733646722
77,47,2,1713180503
77,42,4,1726496940
77,24,3,1777926229
77,1,3,1765389589
77,36,4,1744406060
77,53,4,1747934299
77,10,3,1717208745
77,8,2,1790099765
77,3,2,1787976094
77,54,3,1731478466
77,37,3,1713427820
77,39,3,1738270459
77,26,3,1783150000
77,35,4,1709369589
77,52,2,1725970938
77,6,3,1742652506
77,20,3,1765211190
77,14,3,1760484679
77,23,3,1744069864
77,40,3,1782724080
77,27,2,1788506156
77,33,2,1741027069
77,60,1,1793074374
77,11,3,1778405961
77,12,3,1720454105
77,15,3,1775907105
77,41,4,1776082915
77,57,4,1748921480
77,9,4,1742457517
77,7,2,1757486445
77,4,3,1722634412
77,58,3,1700648524
77,22,3,1742038976
77,19,3,1733041067
77,2,1,1729732676
77,18,4,1786011893
77,32,2,1758535581
77,25,3,1737135338
77,49,3,1748249394
77,44,3,1718026223
78,29,4,1749099345
78,23,3,1752680236
78,50,3,1729971710
78,20,1,1779134873
78,32,3,1739057246
78,36,5,1717969238
78,7,2,1762371131
78,12,3,1767259613
78,42,3,1768506338
78,39,3,1712153955
78,6,2,1753255602
78,18,1,1748837208
78,9,3,1767399750
78,35,3,1701421591
78,13,2,1788943201
78,17,3,1732062038
78,41,2,1782414513
78,5,1,1791826623
78,43,2,1722259144
78,2,3,1769006257
78,33,2,1718840235
78,44,3,1759890694
78,38,3,1721370471
78,26,4,1724044459
78,14,4,1776015183
78,3,3,1775942072
78,45,2,1788504955
78,31,1,1719622504
78,10,2,1764894729
79,32,3,1781095825
79,15,2,1700885526
79,5,2,1767355419
79,17,3,1718652010
79,24,2,1759042204
79,59,5,1722227237
79,3,4,1730868838
79,43,2,1710346606
79,14,2,1769060560
79,34,3,1786366021
79,56,3,1737689614
79,25,1,1728389345
79,31,2,1720164926
79,30,1,1725086055
79,54,2,1721120146
79,46,4,1748616740
79,42,1,1780801793
79,21,3,1715882013
79,7,3,1788732634
79,51,3,1730916561
79,18,2,1755648506
79,57,2,1744322017
79,38,4,1715212062
79,35,3,1764628070
79,12,2,1790627759
79,49,4,1764265413
79,37,5,1764293132
79,50,1,1728280205
79,58,3,1779294612
79,39,3,1721642106
79,9,2,1786873663
79,13,4,1755149958
79,8,3,1703012656
79,48,2,1732704875
79,29,3,1705790734
79,36,3,1717164449
79,41,3,1776972056
79,16,3,1779503557
79,23,3,1721626387
80,58,3,1711508969
80,37,1,1729070676
80,10,3,1760291054
80,4,3,1781406527
80,11,4,1763272042
80,17,4,1764648438
80,12,1,1722893086
80,34,3,1729442512
80,26,3,1755132193
80,39,2,1780643207
80,59,3,1719154498
80,41,2,1778201440
80,2,3,1724412077
80,47,2,1783646063
80,43,4,1788536556
80,19,4,1768559074
81,22,3,1787138408
81,30,2,1757914523
81,39,2,1770067590
81,38,4,1756463253
81,5,2,1749711219
81,15,1,1705830187
81,25,4,1793636032
81,54,3,1771110769
81,9,3,1757573535
81,7,3,1730801123
81,2,2,1764709513
81,13,3,1751168696
81,34,4,1747045704
81,33,2,1779060695
81,44,3,1793510511
81,27,2,1777325627
81,10,2,1713115341
81,58,2,1757108220
81,51,2,1717969486
81,12,2,1734160831
81,31,3,1764040812
81,43,3,1731207351
81,3,2,1711249805
81,35,3,1738019408
81,47,3,1780301439
81,8,3,1772978342
81,6,2,1754847632
81,40,3,1734601998
81,52,3,1725369971
81,29,2,1700734097
81,20,4,1700954835
81,18,3,1777576121
81,45,2,1770134216
81,1,4,1715814687
81,53,4,1769761254
81,60,2,1700965569
82,52,3,1730839382
82,21,4,1759940949
82,27,2,1793859992
82,24,1,1721715773
82,7,4,1713459168
82,10,3,1728784084
82,28,2,1768228715
82,42,3,1753762374
82,38,1,1745424358
82,17,4,1773897088
82,51,3,1782413089
82,35,4,1793557461
82,54,4,1791880684
82,37,2,1706986408
82,57,3,1721573890
82,40,3,1752224611
82,18,2,1785345915
82,26,2,1700710096
82,14,2,1712225702
82,58,1,1719505652
82,36,4,1763306295
82,45,3,1780563579
82,31,2,1758435370
82,12,3,1711830043
82,46,3,1708600733
82,60,3,1735311610
82,50,2,1729765498
82,20,4,1749772648
82,23,3,1710742751
82,25,4,1781742470
82,32,3,1705067435
82,13,5,1751583363
82,39,2,1753773642
82,5,2,1782405066
82,22,3,1788070348
82,4,2,1769928180
82,48,4,1738449249
83,12,5,1778239864
83,41,1,1746720553
83,32,1,1746637316
83,29,4,1737112255
83,1,3,1730372869
83,13,3,1781384718
83,43,2,1726108729
83,52,2,1761036720
83,34,3,1754218119
83,19,4,1777162674
83,55,1,1700624307
83,3,4,1735045256
83,39,2,1723492771
83,33,4,1754644684
83,53,5,1767946127
83,45,3,1714289484
83,15,3,1774978145
83,40,4,1709715480
83,11,3,1767534222
83,49,3,1739493811
83,24,3,1745629449
83,16,5,1715704681
83,56,2,1768892172
83,42,3,1734587020
83,6,2,1772196170
83,18,3,1777160950
83,26,2,1733573422
83,23,3,1793172854
83,46,2,1759427400
83,50,3,1750610858
83,51,3,1775587210
83,7,3,1764911705
83,17,2,1732651583
